學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,兼任教師數-教師總數,兼任教師數-教師總數男,兼任教師數-教師總數女,兼任教師數-教授男,兼任教師數-教授女,兼任教師數-副教授男,兼任教師數-副教授女,兼任教師數-助理教授男,兼任教師數-助理教授女,兼任教師數-講師男,兼任教師數-講師女,兼任教師數-其他教師男,兼任教師數-其他教師女,兼任助理教授以上總人數,兼任助理教授以上總人數男,兼任助理教授以上總人數女,兼任講師以上總人數,兼任講師以上總人數男,兼任講師以上總人數女
109,私立,技專校院,1056,東南科技大學,04199008,產業經營管理研究所,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
109,私立,技專校院,1056,東南科技大學,06131009,資訊科技系,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
109,私立,技專校院,1056,東南科技大學,07141011,電機工程(學)系,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
109,私立,技專校院,1056,東南科技大學,07141012,電子工程(學)系,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,1
109,私立,技專校院,1056,東南科技大學,07151013,機械工程(學)系,27,27,0,0,0,0,0,6,0,21,0,0,0,6,6,0,27,27,0
109,私立,技專校院,1056,東南科技大學,07321015,營建與空間設計系,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
109,私立,技專校院,1056,東南科技大學,10131019,餐旅管理系,18,12,6,0,0,0,0,0,0,12,6,0,0,0,0,0,18,12,6
109,私立,技專校院,1056,東南科技大學,10151042,觀光系,10,7,3,0,0,0,0,1,0,6,3,0,0,1,1,0,10,7,3
109,私立,技專校院,1056,東南科技大學,10152021,休閒事業管理系,17,11,6,0,0,0,0,2,2,9,4,0,0,4,2,2,17,11,6
109,私立,技專校院,1056,東南科技大學,99999Z01,通識(教育)中心,9,6,3,0,0,0,2,0,0,6,1,0,0,2,0,2,9,6,3
109,私立,技專校院,1057,德明財經科技大學,02112002,多媒體設計系,10,8,2,0,0,0,0,5,1,3,1,0,0,6,5,1,10,8,2
109,私立,技專校院,1057,德明財經科技大學,02311001,應用外語系,27,12,15,0,0,0,1,2,3,10,11,0,0,6,2,4,27,12,15
109,私立,技專校院,1057,德明財經科技大學,04111003,會計資訊系,9,5,4,0,0,0,0,2,0,3,4,0,0,2,2,0,9,5,4
109,私立,技專校院,1057,德明財經科技大學,04121008,財務金融系(含財務金融系理財與稅務管理碩士班),15,13,2,0,0,1,0,4,1,8,1,0,0,6,5,1,15,13,2
109,私立,技專校院,1057,德明財經科技大學,04122012,財政稅務系,4,2,2,1,0,0,0,1,1,0,1,0,0,3,2,1,4,2,2
109,私立,技專校院,1057,德明財經科技大學,04123023,風險管理與財富規劃系,7,4,3,0,0,0,1,0,0,4,2,0,0,1,0,1,7,4,3
109,私立,技專校院,1057,德明財經科技大學,04131006,企業管理系(科),23,17,6,0,0,2,2,5,1,10,3,0,0,10,7,3,23,17,6
109,私立,技專校院,1057,德明財經科技大學,04132014,流通管理系(含碩士班),7,6,1,0,0,1,0,0,0,5,1,0,0,1,1,0,7,6,1
109,私立,技專校院,1057,德明財經科技大學,04141007,國際貿易系,19,13,6,1,0,3,1,2,1,7,4,0,0,8,6,2,19,13,6
109,私立,技專校院,1057,德明財經科技大學,04143013,行銷管理系(含碩士班、碩士在職專班),29,23,6,1,0,5,0,6,4,11,2,0,0,16,12,4,29,23,6
109,私立,技專校院,1057,德明財經科技大學,04199017,不動產投資與經營學位學程,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
109,私立,技專校院,1057,德明財經科技大學,04199018,連鎖加盟經營管理學位學程,3,3,0,0,0,0,0,1,0,2,0,0,0,1,1,0,3,3,0
109,私立,技專校院,1057,德明財經科技大學,06131019,資訊科技系,5,5,0,0,0,4,0,1,0,0,0,0,0,5,5,0,5,5,0
109,私立,技專校院,1057,德明財經科技大學,06131021,資訊管理系(含碩士在職專班),8,6,2,0,0,1,0,0,1,5,1,0,0,2,1,1,8,6,2
109,私立,技專校院,1057,德明財經科技大學,99999Z01,通識教育中心,44,25,19,2,0,0,0,8,4,15,15,0,0,14,10,4,44,25,19
109,私立,技專校院,1057,德明財經科技大學,99999Z07,體育室,9,7,2,1,0,1,0,0,1,5,1,0,0,3,2,1,9,7,2
109,私立,一般大學,1058,明道學校財團法人明道大學,01115001,課程與教學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
109,私立,一般大學,1058,明道學校財團法人明道大學,02111010,數位設計學系,12,9,3,0,0,0,0,1,0,8,3,0,0,1,1,0,12,9,3
109,私立,一般大學,1058,明道學校財團法人明道大學,02125007,時尚造形學系,2,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,2
109,私立,一般大學,1058,明道學校財團法人明道大學,02299043,中華文化與傳播學系,6,5,1,2,0,0,0,3,1,0,0,0,0,6,5,1,6,5,1
109,私立,一般大學,1058,明道學校財團法人明道大學,02311044,應用外語學系,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1
109,私立,一般大學,1058,明道學校財團法人明道大學,04131013,企業管理學系,10,6,4,0,0,4,0,1,2,1,2,0,0,7,5,2,10,6,4
109,私立,一般大學,1058,明道學校財團法人明道大學,07112032,材料與能源工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
109,私立,一般大學,1058,明道學校財團法人明道大學,07312035,景觀與環境設計學系,5,5,0,0,0,0,0,2,0,3,0,0,0,2,2,0,5,5,0
109,私立,一般大學,1058,明道學校財團法人明道大學,08111037,精緻農業學系,7,6,1,1,0,1,1,1,0,3,0,0,0,4,3,1,7,6,1
109,私立,一般大學,1058,明道學校財團法人明道大學,10131039,餐旅管理學系,10,4,6,0,0,0,0,2,4,2,2,0,0,6,2,4,10,4,6
109,私立,一般大學,1058,明道學校財團法人明道大學,10152040,休閒保健學系,10,6,4,0,0,1,0,2,0,3,4,0,0,3,3,0,10,6,4
109,私立,一般大學,1058,明道學校財團法人明道大學,99999Z01,通識教育中心,24,14,10,0,0,1,1,5,1,8,8,0,0,8,6,2,24,14,10
109,私立,技專校院,1060,南開科技大學,02122003,文化創意與設計系,2,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,2,0
109,私立,技專校院,1060,南開科技大學,02311001,應用外語系,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
109,私立,技專校院,1060,南開科技大學,04131004,企業管理(學)系,12,8,4,0,0,0,0,1,2,7,2,0,0,3,1,2,12,8,4
109,私立,技專校院,1060,南開科技大學,04143007,行銷與流通管理系,8,5,3,0,0,0,0,0,1,5,2,0,0,1,0,1,8,5,3
109,私立,技專校院,1060,南開科技大學,06131011,資訊管理(學)系,2,2,0,0,0,1,0,1,0,0,0,0,0,2,2,0,2,2,0
109,私立,技專校院,1060,南開科技大學,07141021,電機與資訊技術系,10,10,0,0,0,1,0,4,0,5,0,0,0,5,5,0,10,10,0
109,私立,技專校院,1060,南開科技大學,07151018,自動化(控制)工程系,7,7,0,0,0,3,0,0,0,4,0,0,0,3,3,0,7,7,0
109,私立,技專校院,1060,南開科技大學,07151023,機械工程(學)系,18,15,3,1,0,0,1,2,0,12,2,0,0,4,3,1,18,15,3
109,私立,技專校院,1060,南開科技大學,07191008,工業管理系,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,技專校院,1060,南開科技大學,09211028,福祉科技與服務管理系,9,3,6,1,0,0,0,1,4,1,2,0,0,6,2,4,9,3,6
109,私立,技專校院,1060,南開科技大學,10131030,餐飲管理系,4,2,2,0,0,0,0,1,0,1,2,0,0,1,1,0,4,2,2
109,私立,技專校院,1060,南開科技大學,10131033,休閒事業管理系,11,7,4,0,0,0,0,4,0,3,4,0,0,4,4,0,11,7,4
109,私立,技專校院,1060,南開科技大學,99999Z01,通識(教育)中心,3,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,2
109,私立,技專校院,1060,南開科技大學,99999Z08,外語教學中心,5,2,3,0,0,0,0,1,0,1,3,0,0,1,1,0,5,2,3
109,私立,技專校院,1061,中華學校財團法人中華科技大學,02122002,文創與數位多媒體系,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,04131003,企業管理系,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
109,私立,技專校院,1061,中華學校財團法人中華科技大學,05121010,生物科技系,6,3,3,0,0,0,0,0,1,3,2,0,0,1,0,1,6,3,3
109,私立,技專校院,1061,中華學校財團法人中華科技大學,06131012,資訊管理系,4,4,0,0,0,1,0,0,0,3,0,0,0,1,1,0,4,4,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,07141013,電機工程系,6,6,0,0,0,0,0,2,0,4,0,0,0,2,2,0,6,6,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,07141014,電子工程系,7,6,1,1,0,0,0,2,0,3,1,0,0,3,3,0,7,6,1
109,私立,技專校院,1061,中華學校財團法人中華科技大學,07151017,機械工程系,18,16,2,0,0,3,0,0,1,13,1,0,0,4,3,1,18,16,2
109,私立,技專校院,1061,中華學校財團法人中華科技大學,07162015,航空電子系,6,6,0,0,0,0,0,2,0,4,0,0,0,2,2,0,6,6,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,07162019,航空機械系,14,13,1,0,0,4,0,5,0,4,1,0,0,9,9,0,14,13,1
109,私立,技專校院,1061,中華學校財團法人中華科技大學,07311025,建築系,8,8,0,0,0,0,0,1,0,7,0,0,0,1,1,0,8,8,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,07321021,土木工程系,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,10131029,餐飲管理系,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,技專校院,1061,中華學校財團法人中華科技大學,10151035,觀光事業系,5,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,5,1,4
109,私立,技專校院,1061,中華學校財團法人中華科技大學,99999Z01,通識(教育)中心,9,2,7,0,0,0,0,0,0,2,7,0,0,0,0,0,9,2,7
109,私立,技專校院,1062,僑光科技大學,02122004,生活創意設計系,16,8,8,0,0,0,0,0,3,8,5,0,0,3,0,3,16,8,8
109,私立,技專校院,1062,僑光科技大學,02123005,電腦輔助工業設計系,15,13,2,0,0,0,0,4,0,9,2,0,0,4,4,0,15,13,2
109,私立,技專校院,1062,僑光科技大學,02311003,應用英語系,10,3,7,0,0,0,0,0,1,3,6,0,0,1,0,1,10,3,7
109,私立,技專校院,1062,僑光科技大學,04121013,財務金融系,9,5,4,0,0,0,0,0,0,5,4,0,0,0,0,0,9,5,4
109,私立,技專校院,1062,僑光科技大學,04131009,企業管理系,16,11,5,1,0,0,1,1,2,9,2,0,0,5,2,3,16,11,5
109,私立,技專校院,1062,僑光科技大學,04132016,行銷與流通管理系,22,20,2,1,0,0,0,5,0,14,2,0,0,6,6,0,22,20,2
109,私立,技專校院,1062,僑光科技大學,04141011,國際貿易系,10,4,6,0,0,0,1,1,1,3,4,0,0,3,1,2,10,4,6
109,私立,技專校院,1062,僑光科技大學,04212018,財經法律系,8,4,4,0,0,0,1,1,1,3,2,0,0,3,1,2,8,4,4
109,私立,技專校院,1062,僑光科技大學,06131019,資訊科技系,5,5,0,1,0,0,0,0,0,4,0,0,0,1,1,0,5,5,0
109,私立,技專校院,1062,僑光科技大學,06133021,多媒體與遊戲設計系,10,8,2,0,1,0,0,0,0,8,1,0,0,1,0,1,10,8,2
109,私立,技專校院,1062,僑光科技大學,10131024,餐飲管理系,16,9,7,0,0,0,0,1,1,8,6,0,0,2,1,1,16,9,7
109,私立,技專校院,1062,僑光科技大學,10131025,旅館與會展管理系,12,5,7,1,0,0,0,1,0,3,7,0,0,2,2,0,12,5,7
109,私立,技專校院,1062,僑光科技大學,10151026,觀光與休閒事業管理系,22,12,10,0,0,0,0,2,1,10,9,0,0,3,2,1,22,12,10
109,私立,技專校院,1062,僑光科技大學,99999Z01,通識教育中心,91,47,44,0,0,2,1,13,6,32,37,0,0,22,15,7,91,47,44
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,02122007,時尚造型設計系,7,1,6,0,0,1,0,0,0,0,6,0,0,1,1,0,7,1,6
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,04143022,行銷與流通管理系,7,6,1,0,0,0,0,2,0,4,1,0,0,2,2,0,7,6,1
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,06111032,物聯網工程與應用學士學位學程,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,06131024,資訊管理系,14,12,2,0,0,0,0,3,0,9,2,0,0,3,3,0,14,12,2
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,09221028,幼兒保育系,7,3,4,0,0,0,1,1,0,2,3,0,0,2,1,1,7,3,4
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,09231027,健康照顧社會工作系,7,3,4,0,0,1,0,0,0,2,4,0,0,1,1,0,7,3,4
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10131029,餐旅經營系,5,3,2,0,0,2,0,0,0,1,2,0,0,2,2,0,5,3,2
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10151038,觀光休閒管理系,25,18,7,1,0,0,0,4,0,13,7,0,0,5,5,0,25,18,7
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10152030,休閒運動管理系,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1
109,私立,技專校院,1063,廣亞學校財團法人育達科技大學,99999Z01,通識教育中心,19,11,8,1,0,2,1,2,2,6,5,0,0,8,5,3,19,11,8
109,私立,技專校院,1064,美和學校財團法人美和科技大學,02299002,文化創意系,3,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,3,1,2
109,私立,技專校院,1064,美和學校財團法人美和科技大學,04131004,企業管理系,20,14,6,1,0,0,0,3,0,10,6,0,0,4,4,0,20,14,6
109,私立,技專校院,1064,美和學校財團法人美和科技大學,04133007,健康事業管理系,16,8,8,0,0,0,0,2,1,6,7,0,0,3,2,1,16,8,8
109,私立,技專校院,1064,美和學校財團法人美和科技大學,05121008,生物科技系,5,5,0,2,0,0,0,2,0,1,0,0,0,4,4,0,5,5,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,05191012,食品營養系,28,17,11,2,0,0,0,4,1,11,10,0,0,7,6,1,28,17,11
109,私立,技專校院,1064,美和學校財團法人美和科技大學,06121011,資訊管理系,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0
109,私立,技專校院,1064,美和學校財團法人美和科技大學,09131013,護理系,70,15,55,0,0,3,1,2,5,10,49,0,0,11,5,6,70,15,55
109,私立,技專校院,1064,美和學校財團法人美和科技大學,09131013,護理科,32,17,15,1,0,1,1,0,0,15,14,0,0,3,2,1,32,17,15
109,私立,技專校院,1064,美和學校財團法人美和科技大學,09231016,社會工作系,46,19,27,1,0,2,3,2,3,14,21,0,0,11,5,6,46,19,27
109,私立,技專校院,1064,美和學校財團法人美和科技大學,10121021,美容系,36,18,18,0,0,0,0,2,0,16,18,0,0,2,2,0,36,18,18
109,私立,技專校院,1064,美和學校財團法人美和科技大學,10131018,餐旅管理系,18,14,4,0,0,0,0,1,0,13,4,0,0,1,1,0,18,14,4
109,私立,技專校院,1064,美和學校財團法人美和科技大學,10151019,觀光系,13,8,5,0,0,0,0,0,0,8,5,0,0,0,0,0,13,8,5
109,私立,技專校院,1064,美和學校財團法人美和科技大學,10152020,運動與休閒管理系,9,7,2,0,0,1,0,0,0,6,2,0,0,1,1,0,9,7,2
109,私立,技專校院,1065,吳鳳科技大學,01121023,幼兒保育系,16,0,16,0,0,0,0,0,2,0,14,0,0,2,0,2,16,0,16
109,私立,技專校院,1065,吳鳳科技大學,02112005,應用數位媒體系,16,12,4,0,0,0,0,2,0,10,4,0,0,2,2,0,16,12,4
109,私立,技專校院,1065,吳鳳科技大學,04132011,行銷與流通管理系,14,8,6,0,0,1,0,1,0,6,6,0,0,2,2,0,14,8,6
109,私立,技專校院,1065,吳鳳科技大學,04199013,安全科技與管理系,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
109,私立,技專校院,1065,吳鳳科技大學,07141016,電機工程系,20,18,2,1,0,2,0,0,0,15,2,0,0,3,3,0,20,18,2
109,私立,技專校院,1065,吳鳳科技大學,07151019,機械工程系,14,12,2,0,0,0,0,1,1,11,1,0,0,2,1,1,14,12,2
109,私立,技專校院,1065,吳鳳科技大學,09131022,長期照護系,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
109,私立,技專校院,1065,吳鳳科技大學,10131024,餐旅管理系,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
109,私立,技專校院,1065,吳鳳科技大學,10151025,觀光休閒管理系,4,2,2,0,0,0,0,1,0,1,2,0,0,1,1,0,4,2,2
109,私立,技專校院,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,22,13,9,0,0,0,0,2,0,11,9,0,0,2,2,0,22,13,9
109,私立,技專校院,1065,吳鳳科技大學,10321029,消防系,8,8,0,0,0,2,0,0,0,6,0,0,0,2,2,0,8,8,0
109,私立,技專校院,1065,吳鳳科技大學,99999Z01,通識教育中心,16,7,9,0,0,0,2,1,0,6,7,0,0,3,1,2,16,7,9
109,私立,技專校院,1066,環球學校財團法人環球科技大學,02111038,數位媒體與產品設計系,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,02112003,視覺傳達設計系,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,04121037,東南亞經貿與數位金融管理學士學位學程,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
109,私立,技專校院,1066,環球學校財團法人環球科技大學,04131011,企業管理系,20,11,9,0,0,0,2,2,2,9,5,0,0,6,2,4,20,11,9
109,私立,技專校院,1066,環球學校財團法人環球科技大學,04143021,行銷管理系,17,12,5,1,0,0,0,2,0,9,5,0,0,3,3,0,17,12,5
109,私立,技專校院,1066,環球學校財團法人環球科技大學,07211024,生物技術系,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,09221027,幼兒保育系,11,4,7,0,0,0,0,1,1,3,6,0,0,2,1,1,11,4,7
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10121036,時尚造型設計系,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,1
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10131028,餐飲廚藝系,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10131029,觀光與餐飲旅館系,9,5,4,0,0,1,0,0,0,4,4,0,0,1,1,0,9,5,4
109,私立,技專校院,1066,環球學校財團法人環球科技大學,10152032,運動保健與防護系,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1
109,私立,技專校院,1066,環球學校財團法人環球科技大學,99999Z99,通識(教育)中心,30,18,12,0,0,0,0,7,0,11,12,0,0,7,7,0,30,18,12
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,01111001,教育研究所,2,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1,2,1,1
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,01121002,幼兒教育學系,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,04131009,企業管理學系,3,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,3,2,1
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,04199016,休閒資訊管理學系,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10131030,餐旅管理學系,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10131032,烘焙管理學系,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10151036,觀光事業管理學系,4,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,4,2,2
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,10152038,休閒管理學系,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
109,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,99999Z01,通識教育中心,16,8,8,0,0,0,0,3,0,5,8,0,0,3,3,0,16,8,8
109,私立,技專校院,1068,中州學校財團法人中州科技大學,02121039,時尚造型與視訊傳播系,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4
109,私立,技專校院,1068,中州學校財團法人中州科技大學,04199037,觀光休閒與健康管理系,7,5,2,0,0,1,1,2,0,2,1,0,0,4,3,1,7,5,2
109,私立,技專校院,1068,中州學校財團法人中州科技大學,06131036,多媒體與遊戲科學系,8,5,3,0,0,1,0,0,0,4,3,0,0,1,1,0,8,5,3
109,私立,技專校院,1068,中州學校財團法人中州科技大學,07151035,智慧自動化工程系(含工程技術碩士班),10,10,0,0,0,4,0,1,0,5,0,0,0,5,5,0,10,10,0
109,私立,技專校院,1068,中州學校財團法人中州科技大學,07211023,保健食品系(含碩士班),4,3,1,0,0,1,0,0,0,2,1,0,0,1,1,0,4,3,1
109,私立,技專校院,1068,中州學校財團法人中州科技大學,07312022,景觀造園與維護系,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
109,私立,技專校院,1068,中州學校財團法人中州科技大學,09221032,幼兒保育與家庭服務系,12,6,6,0,0,1,0,4,0,1,6,0,0,5,5,0,12,6,6
109,私立,技專校院,1068,中州學校財團法人中州科技大學,10131027,餐飲廚藝系,4,2,2,0,0,0,0,1,0,1,2,0,0,1,1,0,4,2,2
109,私立,技專校院,1068,中州學校財團法人中州科技大學,10199038,餐旅商務行銷系,12,7,5,0,0,2,0,0,0,5,5,0,0,2,2,0,12,7,5
109,私立,技專校院,1068,中州學校財團法人中州科技大學,99999Z01,通識教育中心,11,4,7,0,0,1,0,0,2,3,5,0,0,3,1,2,11,4,7
109,私立,技專校院,1069,修平學校財團法人修平科技大學,02311003,應用英語系,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,02311004,應用日語系,11,2,9,0,0,0,0,0,2,2,7,0,0,2,0,2,11,2,9
109,私立,技專校院,1069,修平學校財團法人修平科技大學,04131030,企業經營管理系,2,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1,2,1,1
109,私立,技專校院,1069,修平學校財團法人修平科技大學,04132013,行銷與流通管理系,10,8,2,0,0,0,0,2,0,6,2,0,0,2,2,0,10,8,2
109,私立,技專校院,1069,修平學校財團法人修平科技大學,04199015,人力資源管理與發展系(含碩士班),1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,06131017,資訊管理系,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1
109,私立,技專校院,1069,修平學校財團法人修平科技大學,07141020,電子工程系,3,3,0,0,0,0,0,1,0,2,0,0,0,1,1,0,3,3,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,07151021,機械工程系(含精密機械與製造科技碩士班),24,24,0,0,0,0,0,2,0,22,0,0,0,2,2,0,24,24,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,07191026,工業工程與管理系(含精實生產管理碩士班),8,8,0,1,0,1,0,2,0,4,0,0,0,4,4,0,8,8,0
109,私立,技專校院,1069,修平學校財團法人修平科技大學,10151029,觀光與遊憩管理系,5,3,2,0,0,0,0,1,0,2,2,0,0,1,1,0,5,3,2
109,私立,技專校院,1069,修平學校財團法人修平科技大學,99999Z01,博雅學院,50,32,18,3,0,4,2,10,2,15,14,0,0,21,17,4,50,32,18
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,05121001,健康產業科技研究所,3,3,0,0,0,2,0,0,0,1,0,0,0,2,2,0,3,3,0
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,05191003,保健營養系,8,4,4,0,0,0,0,1,0,3,4,0,0,1,1,0,8,4,4
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09131004,護理系,39,12,27,0,0,1,0,4,2,7,25,0,0,7,5,2,39,12,27
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09131006,呼吸照護系,6,4,2,0,0,1,0,1,2,2,0,0,0,4,2,2,6,4,2
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09131010,高齡暨健康照護管理系,5,2,3,0,0,0,0,2,0,0,3,0,0,2,2,0,5,2,3
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09221008,幼兒保育系,9,2,7,0,0,1,0,1,0,0,7,0,0,2,2,0,9,2,7
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,10121009,化妝品應用系,21,11,10,1,0,1,0,3,4,6,6,0,0,9,5,4,21,11,10
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,99999Z01,通識教育中心,19,12,7,0,0,1,0,4,2,7,5,0,0,7,5,2,19,12,7
109,私立,技專校院,1070,長庚學校財團法人長庚科技大學,99999Z01,通識教育學科,7,5,2,0,0,0,0,2,0,3,2,0,0,2,2,0,7,5,2
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02112004,數位多媒體設計系,4,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,4,3,1
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02151001,流行音樂事業系,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,2,1,1
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02152002,演藝事業系,5,3,2,0,0,0,0,0,0,3,2,0,0,0,0,0,5,3,2
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02311003,應用外語系,12,8,4,0,0,0,0,0,1,8,3,0,0,1,0,1,12,8,4
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,04131007,企業管理系,18,11,7,0,0,1,1,3,3,7,3,0,0,8,4,4,18,11,7
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,04132009,行銷與流通管理系,15,6,9,0,0,1,1,2,2,3,6,0,0,6,3,3,15,6,9
109,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,04199Y26,商管學院,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
